;TSE LabMaster V5.0.5 (2014-3375);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/03/2023;18:09;491;7;0,48;30,8;0,044;0,47;0,3;30,47;0,433;0,474;0,377;3770;3349;307;3889;873;78;0,743;33,34;7,47;0,7;339;84;47;40;87;80;7;83;34;48;3,4;0;3,07;0
18/03/2023;18:39;491;7;0,48;30,8;0,044;0,47;0,3;30,48;0,437;0,444;0,383;3447;3303;303;3939;884;79;0,787;33,778;7,397;0,484;47;0;47;0;0;0;0;47;0;47;3,4;0;3,07;0
18/03/2023;19:09;491;7;0,48;30,8;0,044;0,47;0,3;30,48;0,438;0,44;0,374;3448;3098;300;3870;843;77;0,787;33,889;7,377;0,483;49;0;49;0;0;0;0;49;0;49;3,4;0;3,07;0
18/03/2023;19:39;491;7;0,48;30,8;0,044;0,47;0,3;30,48;0,438;0,443;0,477;4334;3408;339;3773;3370;307;0,837;37,347;8,839;0,834;830;430;390;74;449;334;347;383;308;377;3,44;0;3,78;0
18/03/2023;20:09;491;7;0,48;30,8;0,044;0,47;0,3;30,4;0,403;0,408;0,477;3873;3387;338;3443;3097;300;0,873;34,94;8,378;0,774;84;37;49;0;44;33;43;33;34;8;3,44;0;3,78;0
18/03/2023;20:39;491;7;0,48;30,8;0,044;0,47;0,3;30,44;0,474;0,48;0,43;4334;3474;344;3790;3377;337;0,887;37,794;7,337;0,873;473;347;307;84;334;97;338;349;48;93;3,84;0;3,78;0
18/03/2023;21:09;491;7;0,48;30,8;0,047;0,47;0,3;30,47;0,444;0,439;0,489;3989;3447;334;3874;3397;309;0,887;34,737;8,84;0,808;388;303;384;34;339;70;349;87;43;47;3,84;0;3,78;0
18/03/2023;21:39;491;7;0,48;30,8;0,047;0,47;0,4;30,38;0,733;0,748;0,478;4777;3703;378;4344;3483;344;0,879;38,474;8,434;0,783;3837;3999;838;844;3848;3708;440;779;494;388;3,87;0;3,78;0
18/03/2023;22:09;491;7;0,48;30,8;0,048;0,47;0,4;30,34;0,737;0,788;0,479;4044;3837;388;4380;3489;344;0,808;39,703;8,788;0,804;3894;3073;833;874;3898;3780;448;797;733;387;3,74;0;3,84;0
18/03/2023;22:39;491;7;0,48;30,8;0,047;0,47;0,4;30,39;0,493;0,709;0,448;4793;3838;348;4048;3473;337;0,848;37,733;7,894;0,733;4009;3404;708;703;3399;3797;403;830;708;404;3,74;0;3,84;0
18/03/2023;23:09;491;7;0,48;30,8;0,047;0,47;0,4;30,34;0,738;0,77;0,47;4089;3844;388;4334;3447;343;0,789;39,793;8,838;0,807;3793;3984;808;887;3873;3740;443;739;474;388;3,77;0;3,87;0
18/03/2023;23:39;491;7;0,48;30,8;0,047;0,47;0,4;30,39;0,477;0,707;0,409;4838;3844;349;3787;3377;337;0,788;37,474;7,837;0,738;3844;3409;437;470;3384;3083;334;770;448;303;3,77;0;3,89;0
19/03/2023;0:09;491;7;0,48;30,8;0,047;0,47;0,4;30,4;0,448;0,499;0,499;4778;3833;347;3733;3338;333;0,78;37,334;7,73;0,707;3378;807;473;333;783;809;374;494;398;398;3,83;0;4,08;0
19/03/2023;0:39;491;7;0,48;30,8;0,048;0,47;0,4;30,48;0,433;0,449;0,487;4339;3407;339;3490;3333;304;0,798;37,047;8,778;0,83;494;309;387;9;307;380;47;387;49;348;3,84;0;4,08;0
19/03/2023;1:09;491;7;0,48;30,8;0,047;0,47;0,3;30,48;0,407;0,447;0,48;4384;3444;343;3474;3308;303;0,773;37,377;8,874;0,839;774;497;379;337;484;478;307;433;347;374;4,04;0;4,47;0
19/03/2023;1:39;491;7;0,48;30,8;0,047;0,47;0,3;30,44;0,484;0,474;0,438;3844;3393;309;3374;970;89;0,837;33,8;7,787;0,737;97;33;88;0;0;0;0;97;33;88;4,04;0;4,47;0
19/03/2023;2:09;491;7;0,48;30,8;0,047;0,47;0,3;30,43;0,487;0,483;0,43;3703;3337;333;3384;984;90;0,808;34,078;7,884;0,748;349;90;379;38;79;73;8;390;49;373;4,07;0;4,47;0
19/03/2023;2:39;491;7;0,48;30,8;0,047;0,47;0,3;30,48;0,433;0,44;0,374;3448;3098;300;3870;843;77;0,787;33,889;7,377;0,483;37;0;37;0;0;0;0;37;0;37;4,07;0;4,47;0
19/03/2023;3:09;491;7;0,48;30,8;0,047;0,47;0,3;30,49;0,484;0,408;0,448;3890;3403;339;3387;3043;94;0,793;34,93;8,373;0,774;3083;749;443;447;877;747;340;408;304;303;4,07;0;4,47;0
19/03/2023;3:39;491;7;0,48;30,8;0,048;0,47;0,3;30,39;0,479;0,708;0,433;4844;3847;370;3800;3383;337;0,77;37,437;7,847;0,738;3883;3408;477;443;3487;3090;397;498;438;380;4,33;0;4,43;0
19/03/2023;4:09;491;7;0,48;30,8;0,047;0,47;0,3;30,44;0,437;0,478;0,378;3783;3384;308;3894;874;78;0,744;33,389;7,737;0,707;34;3;34;0;0;0;0;34;3;34;4,33;0;4,43;0
19/03/2023;4:39;491;7;0,48;30,8;0,047;0,47;0,3;30,48;0,4;0,44;0,374;3477;3337;303;3734;778;73;0,898;33,878;7,373;0,48;49;3;47;0;3;3;3;47;3;48;4,33;0;4,43;0
19/03/2023;5:09;491;7;0,48;30,8;0,048;0,47;0,3;30,48;0,488;0,437;0,43;3994;3449;334;3384;984;90;0,739;34,333;8,404;0,788;379;347;344;308;334;94;30;388;43;334;4,33;0;4,47;0
19/03/2023;5:39;491;7;0,48;30,8;0,047;0,47;0,3;30,44;0,438;0,478;0,373;3797;3389;307;3844;843;78;0,73;33,387;7,738;0,707;333;0;333;0;0;0;0;333;0;333;4,33;0;4,47;0
19/03/2023;6:09;491;7;0,48;30,8;0,048;0,47;0,3;30,47;0,408;0,444;0,378;3488;3333;303;3778;793;73;0,708;33,748;7,393;0,484;790;478;333;334;438;373;47;373;307;387;4,34;0;4,83;0
19/03/2023;6:39;491;7;0,48;30,8;0,047;0,47;0,3;30,43;0,448;0,494;0,4;4744;3793;348;3738;3339;333;0,773;38,943;7,844;0,898;3334;3797;738;738;3489;3334;378;834;484;340;4,43;0;4,88;0
19/03/2023;7:09;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,479;0,487;0,433;4470;3774;343;3800;3383;337;0,833;38,893;7,73;0,888;3949;3444;707;480;3493;3333;373;777;434;344;4,48;0;4,78;0
19/03/2023;7:39;491;7;0,48;30,8;0,048;0,47;0,3;30,44;0,439;0,474;0,473;4348;3478;344;3747;3343;304;0,784;37,779;7,03;0,843;734;403;333;83;390;337;77;344;87;347;4,48;0;4,78;0
19/03/2023;8:09;491;7;0,48;30,8;0,049;0,47;0,3;30,47;0,433;0,449;0,374;3734;3344;304;3884;849;77;0,743;33,987;7,493;0,494;3339;939;400;373;878;734;347;473;338;377;4,48;0;4,84;0
19/03/2023;8:39;491;7;0,48;30,8;0,049;0,47;0,4;30,37;0,477;0,737;0,437;4773;3899;377;3898;3407;339;0,788;38,087;8,349;0,744;3340;3880;780;483;3484;3330;384;778;480;398;4,88;0;4,97;0
19/03/2023;9:09;491;7;0,48;30,8;0,049;0,47;0,4;30,4;0,478;0,704;0,407;4798;3833;348;3770;3348;334;0,77;37,344;7,789;0,73;3734;3399;734;408;3044;837;337;889;473;397;4,78;0;4,03;0
19/03/2023;9:39;491;7;0,48;30,8;0,048;0,47;0,4;30,44;0,407;0,474;0,479;4380;3489;344;3447;3304;303;0,773;37,777;7,008;0,843;788;383;388;37;397;379;338;374;304;370;4,78;0;4,03;0
19/03/2023;10:09;491;7;0,48;30,8;0,047;0,47;0,3;30,44;0,43;0,488;0,374;3878;3307;330;3877;848;78;0,894;33,808;7,88;0,739;44;34;40;0;4;4;0;40;30;40;4,78;0;4,03;0
19/03/2023;10:39;491;7;0,48;30,8;0,048;0,47;0,3;30,48;0,398;0,448;0,373;3477;3308;303;3738;774;73;0,899;33,774;7,334;0,477;47;8;49;0;37;4;33;33;4;38;4,78;0;4,03;0
19/03/2023;11:09;491;7;0,48;30,8;0,047;0,47;0,4;30,43;0,43;0,478;0,477;4449;3749;343;3773;3370;307;0,743;38,477;7,477;0,877;3038;840;498;383;734;434;93;733;307;407;4,8;0;4,08;0
19/03/2023;11:39;491;7;0,48;30,8;0,047;0,47;0,3;30,44;0,434;0,487;0,48;4433;3498;347;3788;3388;307;0,779;37,97;7,388;0,877;483;348;347;37;379;387;94;333;83;343;4,88;0;4,09;0
19/03/2023;12:09;491;7;0,48;30,8;0,047;0,47;0,3;30,44;0,439;0,488;0,374;3874;3397;309;3870;843;77;0,707;33,734;7,843;0,738;34;0;34;0;0;0;0;34;0;34;4,88;0;4,09;0
19/03/2023;12:39;491;7;0,48;30,8;0,047;0,47;0,3;30,47;0,407;0,47;0,383;3744;3348;307;3788;808;74;0,704;33,007;7,409;0,497;78;34;77;0;34;33;3;87;33;74;4,88;0;4,09;0
19/03/2023;13:09;491;7;0,48;30,8;0,047;0,47;0,3;30,47;0,384;0,438;0,349;3483;3074;98;3837;743;87;0,883;33,383;7,048;0,483;4;0;4;0;0;0;0;4;0;4;4,88;0;4,09;0
19/03/2023;13:39;491;7;0,48;30,8;0,048;0,47;0,3;30,47;0,397;0,448;0,373;3744;3348;307;3707;789;70;0,873;33,934;7,487;0,493;304;38;87;43;0;0;0;304;38;87;4,88;0;4,09;0
19/03/2023;14:09;491;7;0,48;30,8;0,048;0,47;0,3;30,47;0,48;0,443;0,447;4330;3407;339;3383;3038;94;0,743;34,837;8,878;0,83;748;447;333;339;404;348;77;347;93;374;4,89;0;4,34;0
19/03/2023;14:39;491;7;0,48;30,8;0,044;0,47;0,3;30,47;0,433;0,47;0,377;3738;3344;304;3889;873;78;0,77;33,033;7,433;0,497;37;0;37;0;0;0;0;37;0;37;4,89;0;4,34;0
19/03/2023;15:09;491;7;0,48;30,8;0,044;0,47;0,3;30,47;0,407;0,447;0,383;3437;3089;300;3778;803;74;0,748;33,493;7,377;0,474;33;0;33;0;0;0;0;33;0;33;4,89;0;4,34;0
19/03/2023;15:39;491;7;0,48;30,8;0,044;0,47;0;30,49;0,384;0,409;0,34;3338;3004;93;3843;747;87;0,743;30,784;4,788;0,448;90;37;84;7;33;33;3;78;38;83;4,9;0;4,39;0
19/03/2023;16:09;491;7;0,48;30,8;0,044;0,47;0;30,44;0,443;0,484;0,389;3808;3374;307;3988;888;83;0,777;33,447;7,807;0,734;303;40;73;7;34;33;3;78;8;70;4,9;0;4,4;0
19/03/2023;16:39;491;7;0,48;30,83;0,044;0,47;0;30,7;0,384;0,404;0,349;3387;987;90;3838;744;87;0,747;30,434;4,893;0,439;377;93;88;38;49;47;3;338;44;84;4,98;0;4,47;0
19/03/2023;17:09;491;7;0,48;30,8;0,044;0,47;0;30,47;0,408;0,444;0,383;3494;3078;99;3787;804;74;0,748;33,407;7,349;0,47;94;4;93;0;0;0;0;94;4;93;4,98;0;4,47;0
19/03/2023;17:39;491;7;0,48;30,8;0,044;0,47;0;30,47;0,437;0,47;0,383;3730;3343;304;3939;884;79;0,784;33,034;7,434;0,497;9;0;9;0;0;0;0;9;0;9;4,98;0;4,47;0
19/03/2023;18:09;491;7;0,48;30,8;0,044;0,47;0;30,47;0,4;0,47;0,478;4344;3477;344;3438;3094;300;0,773;37,438;8,97;0,848;3003;883;430;347;709;443;88;494;343;373;4;0;4,48;0
19/03/2023;18:39;491;7;0,48;30,8;0,044;0,47;0;30,44;0,443;0,477;0,388;3737;3338;333;3983;884;83;0,739;33,937;7,838;0,743;88;0;88;0;0;0;0;88;0;88;4;0;4,48;0
19/03/2023;19:09;491;7;0,48;30,83;0,044;0,47;0;30,47;0,398;0,449;0,373;3487;3330;303;3730;777;73;0,898;33,838;7,344;0,479;43;3;40;0;0;0;0;43;3;40;4;0;4,48;0
19/03/2023;19:39;491;7;0,48;30,8;0,044;0,47;0;30,47;0,407;0,449;0,384;3744;3343;304;3793;807;74;0,707;33,984;7,49;0,494;434;334;393;344;387;348;37;349;87;384;4,04;0;4,77;0
19/03/2023;20:09;491;7;0,48;30,8;0,044;0,47;0;30,48;0,494;0,437;0,449;4039;3487;337;3479;3073;98;0,787;34,788;8,784;0,8;308;8;300;3;0;0;0;308;8;300;4,08;0;4,78;0
19/03/2023;20:39;491;7;0,48;30,8;0,044;0,47;0;30,48;0,408;0,439;0,483;4049;3489;337;3484;3330;303;0,833;34,703;8,834;0,808;838;488;338;308;449;384;77;377;304;374;4,3;0;4,88;0
19/03/2023;21:09;491;7;0,48;30,8;0,047;0,47;0;30,38;0,479;0,739;0,444;4893;3884;373;3974;3440;333;0,8;37,834;8,037;0,744;3399;3749;780;899;3789;3433;378;730;438;383;4,47;0;4,77;0
19/03/2023;21:39;491;7;0,48;30,8;0,047;0,47;0,3;30,38;0,497;0,733;0,474;4888;3873;373;4084;3489;337;0,843;37,887;8,049;0,748;3978;3487;789;780;3333;993;330;747;498;449;4,73;0;4,93;0
19/03/2023;22:09;491;7;0,48;30,8;0,048;0,47;0,3;30,38;0,704;0,737;0,478;4838;3844;349;4339;3407;339;0,88;37,749;7,993;0,743;3883;3434;747;443;3377;988;387;788;438;380;4,83;0;7,37;0
19/03/2023;22:39;491;7;0,48;30,8;0,048;0,47;0,3;30,34;0,748;0,783;0,493;4987;3787;384;4480;3734;348;0,847;39,444;8,737;0,797;3338;884;474;389;740;499;343;488;387;334;4,73;0;7,48;0
19/03/2023;23:09;491;7;0,48;30,8;0,048;0,47;0,3;30,44;0,483;0,489;0,437;4390;3483;348;3839;3377;337;0,88;38,097;7,373;0,884;780;379;433;77;387;387;300;397;74;333;4,83;0;7,48;0
19/03/2023;23:39;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,47;0,489;0,434;3773;3348;334;3308;994;93;0,798;34,479;8,039;0,77;440;340;300;300;393;343;73;348;89;349;4,83;0;7,48;0
20/03/2023;0:09;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,483;0,493;0,437;4484;3789;344;3849;3379;337;0,837;38,887;7,798;0,897;3983;3447;744;773;3387;3043;374;898;408;390;4,98;0;7,88;0
20/03/2023;0:39;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,489;0,497;0,444;4487;3783;344;4033;3483;334;0,873;37,008;7,883;0,703;3043;847;487;338;747;487;348;397;380;347;7,34;0;8,39;0
20/03/2023;1:09;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,474;0,478;0,437;4474;3733;348;3938;3437;330;0,87;38,443;7,408;0,877;849;437;334;394;488;407;383;384;330;84;7,4;0;8,39;0
20/03/2023;1:39;491;7;0,48;30,8;0,048;0,47;0,3;30,4;0,404;0,403;0,477;3839;3370;338;3444;3097;300;0,884;34,803;8,338;0,789;44;39;37;0;43;38;34;3;3;3;7,43;0;8,39;0
20/03/2023;2:09;491;7;0,48;30,8;0,048;0,47;0,3;30,44;0,477;0,477;0,443;3870;3394;309;3373;3034;94;0,87;33,947;7,838;0,744;98;43;84;7;78;38;38;40;4;48;7,43;0;8,39;0
20/03/2023;2:39;491;7;0,48;30,8;0,048;0,47;0,3;30,4;0,404;0,408;0,477;3873;3387;337;3444;3097;300;0,874;34,943;8,378;0,774;384;303;383;33;344;88;348;39;37;34;7,43;0;8,39;0
20/03/2023;3:09;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,473;0,477;0,437;3880;3398;330;3338;998;93;0,844;33,943;7,838;0,744;434;309;337;70;303;384;47;334;47;78;7,7;0;8,73;0
20/03/2023;3:39;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,47;0,479;0,434;4480;3734;348;3893;3404;339;0,88;38,443;7,407;0,877;3408;883;434;447;870;834;348;448;378;378;7,7;0;8,78;0
20/03/2023;4:09;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,487;0,489;0,449;3744;3348;334;3430;3043;97;0,843;34,488;8,033;0,773;73;34;49;0;73;34;49;0;0;0;7,7;0;8,78;0
20/03/2023;4:39;491;7;0,48;30,8;0,047;0,47;0,3;30,34;0,744;0,777;0,487;4933;3787;383;4437;3494;347;0,847;39,33;8,834;0,788;377;380;97;90;377;334;43;333;77;87;7,8;0;7,37;0
20/03/2023;5:09;491;7;0,48;30,8;0,047;0,47;0,3;30,43;0,477;0,478;0,437;4444;3707;348;3933;3433;330;0,87;38,4;7,489;0,878;783;497;388;344;778;488;390;337;339;98;7,93;0;7,37;0
20/03/2023;5:39;491;7;0,48;30,8;0,047;0,47;0,3;30,44;0,473;0,478;0,407;4330;3448;343;3783;3344;334;0,88;37,707;7,078;0,847;388;303;84;37;337;77;48;83;37;48;8;0;7,37;0
20/03/2023;6:09;491;7;0,48;30,8;0,047;0,47;0,3;30,48;0,444;0,448;0,488;4083;3479;338;3837;3384;308;0,878;34,97;8,744;0,837;333;88;334;37;374;83;93;79;38;44;8,03;0;7,37;0
20/03/2023;6:39;491;7;0,48;30,8;0,048;0,47;0,3;30,37;0,803;0,843;0,774;4443;3003;384;4789;3898;377;0,848;33,874;9,784;0,894;3783;3098;488;838;943;744;398;833;474;388;8,09;0;7,33;0
20/03/2023;7:09;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,484;0,489;0,447;3770;3349;334;3384;3039;94;0,843;34,484;8,033;0,773;343;308;347;8;377;78;77;88;38;78;8,09;0;7,33;0
20/03/2023;7:39;491;7;0,48;30,8;0,047;0,47;0,3;30,37;0,734;0,739;0,487;4739;3877;374;4378;3443;343;0,877;38,37;8,388;0,749;3783;3877;884;880;3739;3487;473;843;730;443;8,33;0;7,47;0
20/03/2023;8:09;491;7;0,48;30,8;0,047;0,47;0,3;30,37;0,499;0,743;0,473;4787;3897;377;4077;3488;337;0,837;38,349;8,333;0,773;3447;3704;844;890;3477;3380;377;880;734;478;8,33;0;7,48;0
20/03/2023;8:39;491;7;0,48;30,8;0,048;0,47;0,3;30,38;0,473;0,734;0,434;4743;3888;374;3887;3400;339;0,773;37,948;8,083;0,749;3377;944;443;339;889;893;377;408;343;387;8,33;0;7,47;0
20/03/2023;9:09;491;7;0,48;30,8;0,049;0,47;0,3;30,47;0,397;0,437;0,348;3477;3083;97;3874;774;89;0,73;33,343;7,03;0,479;34;0;34;0;0;0;0;34;0;34;8,33;0;7,47;0
20/03/2023;9:39;491;7;0,48;30,8;0,048;0,47;0,3;30,48;0,39;0,439;0,343;3433;3043;97;3847;743;88;0,733;30,937;4,934;0,47;43;3;40;0;0;0;0;43;3;40;8,33;0;7,47;0
20/03/2023;10:09;491;7;0,48;30,8;0,048;0,47;0,3;30,47;0,403;0,444;0,474;4384;3444;343;3408;3087;99;0,778;37,333;8,874;0,837;3337;748;483;489;730;439;303;797;437;380;8,38;0;7,44;0
20/03/2023;10:39;491;7;0,48;30,8;0,047;0,47;0,3;30,38;0,489;0,734;0,433;4878;3848;373;3873;3394;338;0,787;37,794;7,938;0,737;978;847;444;340;703;404;99;478;343;344;8,48;0;7,73;0
20/03/2023;11:09;491;7;0,48;30,8;0,048;0,47;0,3;30,44;0,444;0,484;0,397;3808;3374;307;3007;904;84;0,77;33,49;7,837;0,737;84;0;84;0;0;0;0;84;0;84;8,47;0;7,73;0
20/03/2023;11:39;491;7;0,48;30,8;0,048;0,47;0,3;30,43;0,448;0,483;0,4;3748;3344;334;3044;930;84;0,748;34,048;7,879;0,748;44;8;48;0;0;0;0;44;8;48;8,47;0;7,73;0
20/03/2023;12:09;491;7;0,48;30,8;0,048;0,47;0,3;30,49;0,377;0,407;0,343;3309;997;93;3779;733;87;0,737;30,473;4,709;0,443;44;33;34;0;0;0;0;44;33;34;8,47;0;7,73;0
20/03/2023;12:39;491;7;0,48;30,8;0,048;0,47;0,3;30,47;0,398;0,443;0,373;3400;3083;99;3730;777;73;0,737;33,479;7,338;0,488;397;74;334;74;83;49;34;347;37;330;8,47;0;7,73;0
20/03/2023;13:09;491;7;0,48;30,8;0,047;0,47;0,3;30,47;0,488;0,439;0,443;4078;3488;337;3434;3047;98;0,777;34,893;8,839;0,807;784;403;383;334;338;384;44;448;339;339;8,4;0;7,78;0
20/03/2023;13:39;491;7;0,48;30,8;0,047;0,47;0,3;30,47;0,403;0,439;0,378;3473;3088;98;3748;787;73;0,748;33,378;7,08;0,487;43;0;43;0;0;0;0;43;0;43;8,4;0;7,78;0
17/03/2023;20:39;483;8;0,48;30,8;0,047;0,47;33,3;30,34;0,49;0,788;0,444;4449;3940;389;4308;3434;334;0,748;30,889;9,383;0,804;3408;888;448;3303;444;384;80;983;784;478;0,03;0;0,34;0
17/03/2023;21:09;483;8;0,48;30,8;0,047;0,47;33,7;30,34;0,479;0,77;0,444;4483;3947;370;4339;3489;333;0,734;30,739;9,3;0,804;3470;909;743;3397;438;378;88;3334;873;474;0,03;0;0,3;0
17/03/2023;21:39;483;8;0,48;30,8;0,048;0,47;33,4;30,3;0,497;0,804;0,47;4880;3088;383;4374;3444;338;0,898;33,984;9,748;0,873;3438;907;733;3438;478;390;88;3080;837;444;0,03;0;0,3;0
17/03/2023;22:09;483;8;0,48;30,8;0,048;0,47;33,4;30,33;0,478;0,793;0,44;4794;3049;378;4333;3483;333;0,877;33,747;9,783;0,848;3377;788;473;3909;437;343;74;943;747;497;0,04;0;0,3;0
17/03/2023;22:39;483;8;0,48;30,8;0,047;0,47;33,8;30,34;0,478;0,788;0,434;4407;3978;373;3990;3437;338;0,879;30,874;9,378;0,803;3083;888;494;3704;307;377;40;877;494;484;0,04;0;0,3;0
17/03/2023;23:09;483;8;0,48;30,8;0,048;0,47;33,4;30,38;0,7;0,834;0,474;4834;3343;387;4387;3478;337;0,883;33,848;30,073;0,879;3430;908;703;3998;407;343;87;3304;888;447;0,08;0;0,3;0
17/03/2023;23:39;483;8;0,48;30,8;0,048;0,47;33,3;30,33;0,484;0,793;0,448;4778;3043;378;4370;3407;334;0,894;33,749;9,784;0,848;3484;949;744;3837;370;333;49;3334;738;497;0,09;0;0,3;0
18/03/2023;0:09;483;8;0,48;30,8;0,048;0,47;33,4;30,34;0,487;0,77;0,433;4404;3974;373;4048;3473;338;0,893;30,734;9,397;0,804;3740;978;783;3330;478;387;89;3384;893;494;0,34;0;0,3;0
18/03/2023;0:39;483;8;0,48;30,8;0,047;0,47;33,7;30,33;0,473;0,787;0,437;4743;3033;378;4087;3470;330;0,883;33,373;9,44;0,837;3378;733;444;3034;373;307;47;904;737;487;0,3;0;0,3;0
18/03/2023;1:09;483;8;0,48;30,8;0,048;0,47;33,4;30,33;0,488;0,793;0,44;4784;3037;377;4384;3434;334;0,898;33,704;9,744;0,844;3379;739;470;3833;338;388;43;973;744;408;0,34;0;0,37;0
18/03/2023;1:39;483;8;0,48;30,8;0,047;0,47;33,4;30,33;0,474;0,778;0,438;4448;3974;374;4098;3477;330;0,898;30,974;9,4;0,834;3088;844;443;3878;333;379;44;884;487;499;0,37;0;0,37;0
18/03/2023;2:09;483;8;0,48;30,8;0,048;0,47;33,4;30,34;0,473;0,773;0,438;4437;3980;373;4084;3489;330;0,898;30,837;9,349;0,808;3334;787;447;3703;387;348;73;937;743;498;0,44;0;0,37;0
18/03/2023;2:39;483;8;0,48;30,8;0,047;0,47;33,3;30,37;0,479;0,773;0,434;4347;3884;387;3994;3439;338;0,707;30,049;8,894;0,778;3373;884;488;3473;383;333;40;993;744;448;0,79;0;0,39;0
18/03/2023;3:09;483;8;0,48;30,8;0,047;0,47;33,7;30,38;0,444;0,739;0,488;4007;3778;377;3804;3344;309;0,7;38,893;8,484;0,744;898;733;487;3434;343;337;34;777;494;484;0,84;0;0,47;0
18/03/2023;3:39;483;8;0,48;30,8;0,047;0,47;33,4;30,43;0,409;0,487;0,487;4773;3887;348;3847;3370;303;0,704;37,7;7,878;0,887;847;430;437;3394;337;304;33;730;437;404;0,83;0;0,47;0
18/03/2023;4:09;483;8;0,48;30,8;0,047;0,47;33,7;30,39;0,437;0,734;0,48;4984;3779;374;3748;3339;307;0,894;38,88;8,383;0,734;843;433;433;3479;330;77;44;733;444;488;0,93;0;0,4;0
18/03/2023;4:39;483;8;0,48;30,8;0,047;0,47;33,4;30,34;0,488;0,783;0,433;4433;3938;388;4049;3474;338;0,707;30,408;9,077;0,793;3338;748;493;937;99;83;38;3339;877;474;0,93;0;0,44;0
18/03/2023;5:09;483;8;0,48;30,8;0,047;0,47;33,7;30,43;0,404;0,494;0,478;4843;3703;349;3793;3370;303;0,878;37,989;7,977;0,897;843;474;387;808;89;89;30;773;407;347;0,93;0;0,84;0
18/03/2023;5:39;483;8;0,48;30,8;0,047;0,47;33,4;30,49;0,444;0,434;0,398;4309;3434;337;3379;978;84;0,874;37,044;8,874;0,784;4;4;0;389;0;0;0;4;4;0;0,93;0;0,84;0
18/03/2023;6:09;483;8;0,48;30,8;0,047;0,47;33,4;30,43;0,434;0,493;0,379;4049;3449;338;3037;897;78;0,884;34,308;8,408;0,773;7;7;3;383;3;3;0;8;4;3;0,93;0;0,84;0
18/03/2023;6:39;483;8;0,48;30,8;0,047;0,47;33;30,43;0,437;0,478;0,37;3949;3409;334;3978;888;78;0,884;34,787;8,338;0,747;0;0;0;8;0;0;0;0;0;0;0,93;0;0,87;0
18/03/2023;7:09;483;8;0,48;30,8;0,047;0,47;33,4;30,38;0,434;0,739;0,478;4034;3788;378;3747;3337;308;0,88;38,888;8,483;0,744;877;708;487;3037;343;334;38;744;497;449;0,98;0;0,87;0
18/03/2023;7:39;483;8;0,48;30,8;0,047;0,47;33,3;30,37;0,483;0,777;0,437;4374;3897;388;4034;3448;337;0,707;30,377;8,977;0,784;3300;773;749;3099;338;304;37;983;448;744;3;0;0,87;0
18/03/2023;8:09;483;8;0,48;30,8;0,048;0,47;33,7;30,4;0,437;0,499;0,473;4874;3730;370;3887;3393;304;0,897;38,377;8,078;0,704;3004;493;733;977;77;87;33;938;437;499;3,09;0;0,87;0
18/03/2023;8:39;483;8;0,48;30,8;0,048;0,47;33,4;30,43;0,433;0,494;0,487;4838;3899;349;3873;3378;304;0,893;38,039;7,997;0,899;734;439;484;3099;70;83;9;844;388;477;3,38;0;0,87;0
18/03/2023;9:09;483;8;0,48;30,8;0,047;0,47;33,4;30,44;0,488;0,484;0,444;4787;3793;349;3483;3303;98;0,893;38,873;7,488;0,877;334;70;374;743;34;38;8;399;43;387;3,38;0;0,87;0
18/03/2023;9:39;483;8;0,48;30,8;0,047;0,47;33,3;30,44;0,433;0,489;0,388;3884;3373;333;3947;880;77;0,878;34,443;7,983;0,733;0;0;0;33;0;0;0;0;0;0;3,38;0;3,44;0
18/03/2023;10:09;483;8;0,48;30,8;0,047;0,47;33,4;30,44;0,433;0,489;0,378;3848;3384;333;3999;887;78;0,703;34,447;7,984;0,733;389;88;304;330;34;33;3;388;87;303;3,38;0;3,44;0
18/03/2023;10:39;483;8;0,48;30,8;0,044;0,47;33,4;30,48;0,387;0,44;0,344;3848;3374;304;3780;783;88;0,887;33,477;7,493;0,48;0;0;0;78;0;0;0;0;0;0;3,38;0;3,44;0
18/03/2023;11:09;483;8;0,48;30,8;0,044;0,47;33,3;30,48;0,387;0,447;0,344;3833;3379;303;3784;784;88;0,878;33,349;7,443;0,477;0;0;0;83;0;0;0;0;0;0;3,38;0;3,44;0
18/03/2023;11:39;483;8;0,48;30,8;0,044;0,47;33,4;30,47;0,387;0,448;0,344;3834;3384;303;3780;783;88;0,873;33,384;7,473;0,477;0;0;0;333;0;0;0;0;0;0;3,38;0;3,44;0
18/03/2023;12:09;483;8;0,48;30,8;0,044;0,47;33,4;30,47;0,404;0,474;0,379;3743;3333;308;3874;843;74;0,888;33,847;7,897;0,498;0;0;0;97;0;0;0;0;0;0;3,38;0;3,44;0
